BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
7395,Robert Parker,27,male,6812.14
7396,Kyle Brown,54,male,5406.57
7397,Mary Marquez,40,female,6676.34
7398,Robert Lawson,71,male,8523.73
7399,Kyle Santos,58,male,7541.65
7400,Christopher Davidson,24,male,8018.68
7401,Michelle Hernandez,20,female,5095.28
7402,Larry Rogers,69,male,4569.73
7403,Cynthia Brady,14,female,10502.68
7404,Whitney Ellis,50,female,10366.92
7405,Crystal Moore,29,female,4339.4
7406,Alicia Davis,67,female,10623.92
7407,Laura Hansen,26,female,8834.54
7408,Debra White,61,female,5432.35
7409,Brent Vasquez,75,male,4538.56
7410,Kevin Jones,49,male,9353.87
7411,Brooke Gonzalez,25,female,7020.8
7412,Brian Fry Jr.,42,male,6080.98
7413,Ryan Knight,40,male,5208.88
7414,Amy Thornton,75,female,5978.21
7415,Gina Rangel,66,female,4399.28
7416,John Vasquez,62,male,5289.18
7417,Chad Graham PhD,24,male,7746.53
7418,Amanda Ramos,14,female,10179.36
7419,Megan Cunningham,65,female,5147.53
7420,Samantha Mccoy,46,female,7008.43
7421,Mary Moody,42,female,7112.31
7422,Erica Ray,19,female,8018.55
7423,Amanda Good,45,female,5302.95
7424,John Hernandez,40,male,10898.17
7425,Fernando Torres,62,male,4512.67
7426,Steven Stanton,22,male,9958.15
7427,Kenneth Hull,72,male,4566.8
7428,Charles Flowers,35,male,10017.17
7429,Mindy Jordan,57,female,6811.05
7430,Mr. Jeremy Best PhD,60,male,8068.25
7431,David Allen,15,male,6818.65
7432,Mr. Aaron White,63,male,5819.49
7433,Jeffrey Smith,36,male,7686.71
7434,Beth Russell,33,female,6768.38
7435,Yvette Wright,28,female,4056.94
7436,Kyle Brown,30,male,6812.67
7437,Tanya Cunningham,17,female,10145.62
7438,Barbara Garcia,41,female,8365.96
7439,Douglas Reed,42,male,10566.31
7440,Julie Smith,43,female,9360.67
7441,Tiffany Huffman,58,female,7388.4
7442,Marcus Schultz,24,male,8064.02
7443,Betty Smith,59,female,5097.38
7444,Nicole Nelson PhD,21,female,10252.99
7445,Carmen Wright,60,female,6069.46
7446,Eric White,22,male,6908.14
7447,Steven Daniel,40,male,5952.17
7448,Chad Craig,72,male,4729.09
7449,Barry Huerta,31,male,10307.02
7450,Chloe Johnson,34,female,3870.12
7451,Randy Hull,42,male,10889.87
7452,Brittney Estrada,37,female,8352.45
7453,Jessica Duncan,24,female,8276.65
7454,Joe Velez,50,male,8006.65
7455,Albert Nichols,33,male,5264.83
7456,Vanessa Hawkins,30,female,9571.51
7457,Thomas Cohen,55,male,8684.9
7458,Michael Downs,50,male,5866.49
7459,Terri Johnson,65,female,6232.74
7460,Kenneth Smith,43,male,6128.0
7461,Megan Walton,60,female,4054.67
7462,Amy Barajas,57,female,8459.61
7463,Jeffery Bailey,22,male,9168.0
7464,Megan Lara,14,female,6255.3
7465,Amy Ross,32,female,7842.38
7466,Kimberly Reynolds,36,female,4105.92
7467,Kelsey Kelly,51,female,10835.87
7468,Lisa Owens,26,female,10361.91
7469,Tyler Fleming,39,male,6422.62
7470,William Moreno,17,male,5991.49
7471,Mitchell Allison,23,male,9683.16
7472,Scott Travis,35,male,4530.23
7473,Karen Lewis,42,female,6931.47
7474,Alejandra Jones,58,female,10234.8
7475,Christina Campbell,27,female,8606.61
7476,David Leonard,37,male,10266.44
7477,Miss Rebecca White,45,female,4992.86
7478,Thomas Rodriguez,40,male,8398.37
7479,Stephanie Berry,13,female,4990.97
7480,Mark Kramer,57,male,6509.55
7481,Emily Anderson,38,female,5209.45
7482,Joseph Norris,73,male,10355.73
7483,Amy Carter,38,female,5170.23
7484,Gary Alvarado,43,male,8153.36
7485,Daniel Peterson,24,male,10877.09
7486,Paige Drake,54,female,9026.64
7487,Thomas Hendrix,73,male,8318.87
7488,Kenneth Clark MD,35,male,8286.47
7489,Heidi Allen,24,female,5480.93
7490,Lisa Henderson PhD,44,female,10277.45
7491,Ronald Larson,65,male,9635.62
7492,Tyler Rogers,17,male,4506.47
7493,Samuel Wagner,42,male,5393.68
7494,Donald Park,46,male,3830.24
7495,Paula Bennett,50,female,9574.68
7496,Danny Nelson,68,male,7935.7
7497,Michelle Brady,15,female,6658.64
7498,Kayla Martinez,66,female,9204.1
7499,Phillip Glover,47,male,6311.07
7500,Penny Whitehead,19,female,6339.11
7501,Michael Wallace,59,male,5499.3
7502,Perry Diaz,35,male,4456.29
7503,Carla Bowen,17,female,9984.49
7504,Michael Martinez,59,male,6081.29
7505,Spencer Taylor,68,male,6556.71
7506,Michael Martin,13,male,8381.45
7507,John Smith,54,male,6088.29
7508,Katelyn Cruz,30,female,3858.0
7509,Trevor Ortega,73,male,6955.67
7510,Jessica Castro,29,female,3622.91
7511,Lauren Hill,66,female,7355.39
7512,Rachel Castro,44,female,6421.33
7513,Brianna Barrett,12,female,9591.67
7514,Kevin Aguirre,53,male,9789.35
7515,Abigail Rosales,32,female,8328.95
7516,Gabriel Morrison,40,male,6754.97
7517,Jimmy Williams,14,male,3932.75
7518,Christie Love,62,female,7247.58
7519,Andrew Shepard,32,male,8168.14
7520,Angela Davis,73,female,10437.58
7521,Mr. Michael Rivera,59,male,4650.14
7522,Becky Rios,21,female,4154.16
7523,Steven Huerta,40,male,6149.36
7524,Justin Alexander,45,male,7741.0
7525,Kelly Miller,45,female,6143.16
7526,Jacqueline Wong,66,female,7999.46
7527,Kayla Erickson,45,female,7130.37
7528,William Mendez,65,male,3684.3
7529,Jennifer Boyd,46,female,10957.26
7530,Joseph Manning,43,male,10050.32
7531,Steven Bonilla,14,male,5958.51
7532,Gary Palmer,30,male,6845.54
7533,Judith Olson,38,female,4993.16
7534,Patty Rice,51,female,9345.72
7535,Nicole Davis,55,female,7969.45
7536,Mr. Larry Nolan,46,male,7997.71
7537,Pamela Mercado,52,female,10605.48
7538,Gina Harrell,47,female,8937.88
7539,Gregory Sparks,38,male,3892.84
7540,Joann Wilson,30,female,4725.52
7541,Brenda Villanueva,47,female,9900.95
7542,Jennifer Petersen MD,12,female,7403.9
7543,Tyler Moon,73,male,6563.58
7544,Erik Lee,22,male,9980.46
7545,Brenda Thompson,27,female,9015.3
7546,Latoya Smith,60,female,10410.25
7547,Laurie Nelson,34,female,6980.91
7548,Trevor Conrad,52,male,4514.38
7549,Nancy Lewis,15,female,10367.32
7550,Tara Rivera,66,female,3659.09
7551,Zoe Garcia,62,female,7397.92
7552,Mr. Phillip Walton,45,male,5729.9
7553,Matthew Mcpherson,44,male,6989.74
7554,Jennifer Burton,46,female,3934.97
7555,Thomas Martin,23,male,3760.06
7556,Matthew Boyd,38,male,7544.09
7557,Laura Richard,45,female,9397.56
7558,Richard White MD,28,male,10466.82
7559,Robert Berry,31,male,9041.22
7560,April Rose,18,female,5558.43
7561,Brian Johnson,45,male,6788.28
7562,Gabriel Pitts,18,male,3701.65
7563,Michael Weber,46,male,4620.99
7564,Jennifer Graves,29,female,9080.06
7565,Raymond Nelson,38,male,4694.97
7566,Rebekah Rivers,70,female,6174.55
7567,Danny Rasmussen,57,male,3890.56
7568,Christopher Lloyd,16,male,6246.67
7569,Dale Pena,43,male,5297.0
7570,Sara Miller,50,female,5578.0
7571,Sandra Johnston,25,female,4185.69
7572,Daniel Mcdaniel,50,male,3630.45
7573,Christine Jackson,27,female,5703.7
7574,Jamie Wyatt,50,female,3566.7
7575,Kimberly Waters,64,female,5428.41
7576,Kristy Vaughn,51,female,10483.17
7577,Amber Welch,27,female,6883.07
7578,Jesse Alvarez,32,male,9490.18
7579,Benjamin Benitez,62,male,5582.21
7580,Colin Giles,34,male,5832.2
7581,Caitlyn Dunn,49,female,9139.61
7582,Jennifer Nelson,33,female,10279.42
7583,Francisco Wilson,51,male,6437.92
7584,Amber Morgan,69,female,5856.09
7585,Andrew Hudson,49,male,5268.11
7586,Amanda Turner,73,female,7449.17
7587,Donna Scott,22,female,7787.1
7588,Lisa Klein,73,female,8311.19
7589,Patrick Andrade,61,male,5638.38
7590,Julie Gould,29,female,6995.67
7591,Chelsea Estes,69,female,6410.03
7592,Megan Rose,12,female,10747.71
7593,Tara Fry,39,female,7234.56
7594,Christopher Peters MD,62,male,4946.78
7595,Joshua Ramirez,20,male,6689.44
7596,Michelle Steele,65,female,6203.62
7597,Justin Mcclure,64,male,9236.11
7598,Julie Hawkins,57,female,5784.64
7599,Gary Foster,31,male,5910.23
7600,Cynthia Holmes,18,female,3811.63
7601,Trevor Castro,30,male,8319.06
7602,Mrs. Cheryl Daniels,23,female,6725.01
7603,Linda Jones,65,female,4397.93
7604,Jose Pittman,28,male,7534.39
7605,Jonathan Flores,56,male,3773.34
7606,Robert Mccoy,16,male,3709.0
7607,Lisa Green,52,female,8302.39
7608,Joseph Stephens,38,male,8848.42
7609,Garrett Barajas,46,male,8244.37
7610,Brandon Alexander,68,male,3743.84
7611,Michael Knight Jr.,49,male,7880.36
7612,Daniel Aguilar,53,male,7127.56
7613,Amber Carrillo,52,female,8726.87
7614,Sandra Fox,15,female,3609.69
7615,Donald Wells,41,male,7526.82
7616,Sarah Wilson,27,female,8073.09
7617,Maria Conner,29,female,5058.45
7618,Lori Stone,21,female,4348.92
7619,Caitlyn Brown,45,female,8216.82
7620,Crystal Wilson,70,female,5398.05
7621,Jose Young,67,male,9922.81
7622,Joshua Petty,32,male,9541.98
7623,Karen Scott,67,female,4848.96
7624,Lauren Smith,19,female,7395.66
7625,Linda Ayala,59,female,6440.56
7626,Michael Campbell PhD,20,male,10792.11
7627,Patricia Mcgee,74,female,9953.14
7628,Cassandra Benitez,18,female,4062.52
7629,Timothy Turner,67,male,7917.17
7630,Jason Diaz,48,male,5568.87
7631,Michelle Anderson,39,female,10468.73
7632,Zachary Hardin,31,male,8541.78
7633,Shannon Watson,49,female,8443.7
7634,Mindy Ortiz,23,female,9139.03
7635,Todd Blevins,39,male,10660.58
7636,Monica Lee,17,female,3594.98
7637,Roger Ryan,73,male,7496.31
7638,Randy Patterson,41,male,5150.12
7639,Brian Boone,40,male,4417.74
7640,Sandra Bates,66,female,5884.2
7641,Virginia Meza,72,female,6532.58
7642,Heather Wright,24,female,4836.84
7643,Justin Chambers,40,male,8512.01
7644,Tanya Jenkins,19,female,10844.53
7645,Joseph Smith,66,male,5274.7
7646,Katherine Hamilton,18,female,4145.61
7647,Ana Thomas,45,female,5070.07
7648,Peggy Little,29,female,8148.58
7649,Sydney Osborne,48,female,9864.53
7650,Tracy Martin,50,female,8561.38
7651,Cynthia Dennis,34,female,10955.73
7652,Olivia Allen MD,13,female,6852.16
7653,Michelle Dean,37,female,8074.68
7654,Crystal Harris,52,female,10631.03
7655,Michael Coffey,26,male,6123.72
7656,Clinton Wood,59,male,7636.58
7657,Bryan Hoffman,30,male,4129.92
7658,Lee Johns,39,male,8805.03
7659,Kristin Jones,73,female,8296.39
7660,Katie Holden,53,female,3870.4
7661,Maureen Adams,28,female,5678.54
7662,Matthew Smith,25,male,3821.81
7663,Christopher Skinner,55,male,4558.79
7664,Jennifer Leon,18,female,9794.17
7665,Christina Snyder,35,female,10208.33
7666,Samuel Moore,55,male,9617.64
7667,Michelle Frost,28,female,4825.98
7668,Cheyenne Buckley,44,female,10079.22
7669,Hannah Thompson,31,female,6497.85
7670,Amy Thomas,49,female,7694.38
7671,Selena Lawrence,16,female,6021.73
7672,John Cervantes,21,male,3902.88
7673,Katherine Golden,52,female,3650.26
7674,William Summers,66,male,4973.96
7675,Tim Allen,75,male,5117.94
7676,Patricia Taylor,20,female,4212.67
7677,Shannon Lyons,21,female,3985.51
7678,Taylor Pineda,49,male,5513.82
7679,Kelsey Jackson,39,female,8763.27
7680,Lee Odom,16,male,4209.65
7681,Daniel Blair,16,male,5277.97
7682,Brian Holden,43,male,7262.73
7683,Donna Allison,14,female,7722.06
7684,Gabrielle Gonzalez,48,female,8967.36
7685,Jimmy Tucker,41,male,7320.31
7686,Erica Frank,53,female,4684.74
7687,Robert Bates,71,male,6186.45
7688,Lisa Jordan,49,female,5237.82
7689,Michael Diaz,61,male,8523.2
7690,Mary Montgomery,45,female,7693.3
7691,Ellen James,13,female,6866.41
7692,Lori Byrd,38,female,10157.07
7693,Latoya Mosley,54,female,7939.15
7694,Jonathan Wallace,13,male,8710.17
7695,Todd Williams,19,male,4479.99
7696,Veronica Meyer,21,female,7400.81
7697,Nathan Vega,67,male,3803.98
7698,Stacy Valencia PhD,75,female,5481.61
7699,Samantha Martinez,59,female,5234.35
7700,Rebekah Henderson,24,female,6974.43
7701,Mallory Smith,68,female,3588.5
7702,Paula Andrews,68,female,7837.2
7703,Jay Boone,45,male,8378.03
7704,Lynn Schultz,12,female,9754.13
7705,Kenneth Alvarez,14,male,5070.99
7706,Ms. Katrina Griffin,65,female,8865.53
7707,Christina Williams,55,female,8870.78
7708,Michael Gray II,37,male,4022.77
7709,Kathryn Santos,67,female,9247.4
7710,Hannah Schroeder,40,female,6241.14
7711,Natalie Fields,52,female,5652.07
7712,Dawn Mcdonald,74,female,5256.23
7713,Carlos Bird,30,male,6692.7
7714,Mark Hernandez,66,male,6205.16
7715,Ariel Mendoza,69,female,4294.29
7716,Noah Knight DVM,27,male,7753.19
7717,Christopher Valenzuela,57,male,3814.42
7718,Antonio Henderson,30,male,5984.21
7719,Don Harvey,12,male,3805.44
7720,Michael Lawson,70,male,8378.08
7721,Madison Williams,32,female,4056.07
7722,Rebecca Bell,75,female,3910.39
7723,Ashley Kelly,55,female,6772.89
7724,Tyler Garcia,40,male,7354.12
7725,Beth Holder,72,female,6932.56
7726,Emily Hernandez,71,female,8012.73
7727,Nancy Watts,55,female,6308.84
7728,Dr. Teresa Green,56,female,9279.07
7729,Leah Maddox,51,female,4066.65
7730,Carl Charles,54,male,4242.37
7731,Lisa Glass,31,female,6691.71
7732,Mr. Michael Daniel,39,male,4992.04
7733,Lori Boyd,29,female,6809.93
7734,Barbara Fields,57,female,7584.26
7735,Larry Morrow,43,male,7644.5
7736,Jesse Moreno,54,male,8873.02
7737,Holly Sanchez,56,female,5874.84
7738,Ryan Shaw,15,male,7962.51
7739,Charles Valdez,20,male,3869.54
7740,Anthony Conley,19,male,4923.91
7741,Lawrence Burton,21,male,6311.79
7742,Ann Hernandez,57,female,4662.81
7743,Shannon Cox,61,female,6122.46
7744,Ashley Warren,71,female,6609.62
7745,Henry Davis Jr.,65,male,8545.25
7746,James Chavez,27,male,5590.64
7747,Tony King,60,male,7066.63
7748,Harold Frank,13,male,5331.25
7749,Cassandra Martin,70,female,10342.03
7750,Jose Rodriguez,45,male,6199.03
7751,Vicki Johnson,15,female,6665.85
7752,Shannon Lara,21,female,6195.52
7753,Melissa Payne,62,female,8982.87
7754,Dawn Griffin,46,female,3608.12
7755,Susan Dixon,44,female,6995.85
7756,Tammy Lopez,48,female,6202.03
7757,John Ware,14,male,4629.08
7758,Kelsey Hoover,56,female,5526.53
7759,Steven Love,23,male,5139.24
7760,Jonathan Higgins,66,male,10196.08
7761,James Gray,47,male,9809.15
7762,Anna Perez,66,female,8097.9
7763,Duane Lopez,52,male,7869.44
7764,John Pratt,44,male,8391.03
7765,James Lewis,17,male,10788.13
7766,Emily Warner,61,female,4367.49
7767,Melissa Hudson,17,female,5213.7
7768,Keith Castro,62,male,5899.95
7769,Ernest Fernandez,32,male,6906.58
7770,Kristen Schroeder,55,female,10144.51
7771,Richard Henderson,48,male,6057.99
7772,Whitney Ruiz,42,female,3638.5
7773,Emma Morgan,29,female,4642.15
7774,John Nguyen,41,male,7665.27
7775,Erik King,51,male,5846.67
7776,Shawn Cook,62,male,8825.74
7777,Valerie Lyons,25,female,7077.79
7778,Anita Sutton,52,female,5305.69
7779,Nicholas Phillips,27,male,7655.49
7780,Victoria Lee,75,female,5776.64
7781,Mrs. April Baird,69,female,5235.18
7782,Mark Harrison,13,male,6476.15
7783,Zoe Mendoza,33,female,5753.67
7784,Chad Watson,15,male,6220.68
7785,Robert Powell,50,male,9060.97
7786,John Harrison,46,male,7702.0
7787,Austin Livingston,28,male,10925.14
7788,Brian Carroll,55,male,8879.54
7789,Stephanie Lawrence,63,female,10488.64
7790,Rachael Allen,73,female,4991.1
7791,Stacey Bradley,45,female,10228.03
7792,William Cole,65,male,5565.88
7793,Christine Adams,62,female,10255.23
7794,Jennifer Mitchell,69,female,4004.15
7795,Kyle Tucker,19,male,3537.88
7796,Jill Hall,18,female,9511.56
7797,Karen Spencer,23,female,7245.35
7798,William Johnson,21,male,10022.17
7799,Jeffrey Hill,69,male,5859.12
7800,Jennifer Armstrong,54,female,8085.61
7801,Michael Chapman,30,male,6004.25
7802,Regina Campos,15,female,10941.45
7803,Billy Mills,24,male,10629.65
7804,Jason Compton,29,male,8866.51
7805,Cynthia Robertson,16,female,10569.61
7806,Bianca Gregory,67,female,7487.18
7807,Alejandra Martin,14,female,10950.39
7808,Mary Brown,74,female,5974.4
7809,Christopher Carter,54,male,10705.7
7810,Carla Sellers,54,female,6193.06
7811,Daniel Gonzalez,69,male,6227.0
7812,Denise Harris,65,female,8700.49
7813,Juan Coleman,32,male,7343.17
7814,Alfred Brown,28,male,4626.35
7815,Dale Bridges,70,male,4880.37
7816,Charles Bennett,55,male,5451.23
7817,Catherine White,69,female,8247.61
7818,Amanda Miller,68,female,5180.47
7819,Mike Lopez,66,male,5927.48
7820,Joe Lam,64,male,8295.26
7821,Noah Romero,36,male,7693.7
7822,Elizabeth Valenzuela,14,female,4112.23
7823,Sean Ho,58,male,8224.21
7824,Carmen Hunt,18,female,4703.66
7825,Nicholas Sampson,47,male,8321.65
7826,Steve Johnson,46,male,9003.53
7827,Maria Hudson,71,female,5125.26
7828,Terry Price,66,male,3533.96
7829,Jose Gray,20,male,3531.53
7830,Ryan Smith,38,male,5644.04
7831,Michael Vega,66,male,3868.59
7832,Tammy Kerr,15,female,9565.19
7833,Jennifer Burgess,35,female,3989.16
7834,Brad Young,32,male,8140.11
7835,Christopher Sloan,14,male,7943.7
7836,Heather Parker,18,female,3690.38
7837,Lisa Barnes,75,female,10051.24
7838,Jose Stone,56,male,9045.32
7839,Robert Shields,35,male,9135.42
7840,Laurie Jones,39,female,10493.27
7841,Nicholas Rice,33,male,8897.24
7842,Jeffery Perkins,16,male,9327.06
7843,Mrs. Katelyn Young MD,17,female,5067.52
7844,Lisa Smith,51,female,8653.63
7845,Fred Hood,25,male,6681.17
7846,Ricky Taylor,30,male,4609.03
7847,Brian Gibson,18,male,9320.89
7848,Stacy Kennedy,16,female,4463.61
7849,James Cannon,61,male,10313.47
7850,Dr. Ronald Martinez DVM,14,male,9701.04
7851,Christopher Wood,40,male,4916.52
7852,Theodore Lewis,57,male,3791.99
7853,Diane Johnson,61,female,8150.35
7854,Rebecca Ramos,29,female,3873.17
7855,Angela Lee,43,female,8451.17
7856,Debra Chan,43,female,6908.4
7857,Chloe Patel,60,female,4062.94
7858,Gina Harris,45,female,10330.46
7859,Maria Snyder,49,female,10742.94
7860,Jeffery Taylor,68,male,4297.51
7861,Travis Mills,28,male,8560.16
7862,Reginald Brown,50,male,6711.66
7863,Michael Reed,43,male,9941.09
7864,Anna Mcdowell,22,female,5630.63
7865,Kimberly Poole,26,female,9955.87
7866,Matthew Perez,66,male,7890.08
7867,Lisa Willis,40,female,6403.48
7868,Diane Benson,52,female,8451.47
7869,Jane Brewer,31,female,5053.8
7870,Melissa Thompson,56,female,10255.69
7871,Richard Hill,75,male,6816.06
7872,Steven Simpson,22,male,9760.54
7873,Monica Anthony,25,female,4697.47
7874,Jeanne Bell,68,female,4025.55
7875,Jesus Cain,33,male,6185.95
7876,Robert Harrell MD,25,male,10198.96
7877,William Thompson,54,male,7451.0
7878,Katie Carter,72,female,9350.7
7879,Nicole Browning,33,female,8843.89
7880,Shelby Skinner,17,female,9790.54
7881,Joshua Jarvis,34,male,4372.84
7882,Emily Bonilla,70,female,6656.97
7883,James Glover,19,male,9920.39
7884,Brenda Shaffer,74,female,5190.9
7885,Joshua Johnston,41,male,9840.16
7886,Allen Riley,49,male,3506.91
7887,Alexandra Flores,71,female,4963.08
7888,Gregory Sweeney,16,male,7658.11
7889,Tracy Franco,66,female,6837.75
7890,Emily Stephens,24,female,8597.21
7891,Christopher Ingram,28,male,8440.23
7892,Kenneth Young,61,male,6469.73
7893,Lorraine Reynolds,69,female,9350.59
7894,Traci Sharp,15,female,10816.09
7895,James Jackson,67,male,8489.1
7896,Teresa Rodriguez,61,female,5830.77
7897,Greg Larson,57,male,6705.69
7898,Jennifer Miller,47,female,8910.89
7899,Daniel Jordan,66,male,4598.54
7900,Joshua Jefferson,65,male,10668.04
7901,Scott Sims,32,male,5798.17
7902,Joshua Diaz,24,male,6337.71
7903,Jessica Garcia,61,female,5448.11
7904,Philip Smith,16,male,8540.82
7905,Mike Foster,44,male,8994.5
7906,Jared Glass,71,male,4760.25
7907,Christopher Tate,19,male,3807.25
7908,Karen Martinez,46,female,3901.73
7909,Elizabeth King,16,female,9739.4
7910,Amanda Morales,59,female,10502.38
7911,Nicholas Crawford,50,male,6656.29
7912,Vincent Stevenson,44,male,7902.49
7913,David Wolfe,49,male,10271.43
7914,Antonio Moran,30,male,9502.22
7915,Shawn Simpson,26,male,6592.01
7916,Tiffany Vang,21,female,7544.7
7917,Molly Holland,61,female,7961.25
7918,Brandon Nunez,34,male,5151.01
7919,Nathan Wiley,74,male,5038.38
7920,Christine Wells,49,female,9717.52
7921,Amanda Burton,44,female,8123.97
7922,Scott Stevens,35,male,9424.69
7923,Matthew Boyd,63,male,10708.35
7924,Nichole Davis,48,female,10747.17
7925,Joyce Williams,57,female,5481.81
7926,Wesley Shaw,28,male,8883.63
7927,Veronica Mccoy,19,female,6771.92
7928,Lance Elliott,31,male,7024.93
7929,Ethan Collier,35,male,10313.93
7930,Michael Garcia,34,male,4417.7
7931,Kurt Thompson,70,male,8357.23
7932,Patricia Thompson,59,female,6133.53
7933,Travis Rivera,66,male,8407.33
7934,Jennifer Castillo,64,female,4482.89
7935,Krystal Carter,65,female,3633.33
7936,Manuel York,21,male,8224.89
7937,Joy Macias,74,female,9638.99
7938,Mr. Brian Wiley MD,56,male,6185.89
7939,Shawn Anderson,39,male,10004.3
7940,Isaac Gonzalez,57,male,6238.12
7941,Jonathan Kidd,30,male,4242.64
7942,Alisha White,67,female,6705.01
7943,Donna Arnold,51,female,6443.35
7944,Rebecca Patton,52,female,3881.93
7945,Jennifer Martinez,58,female,6268.49
7946,Stacy Carey,12,female,7041.86
7947,Amy Baird,56,female,8457.7
7948,Valerie Simmons,70,female,10121.52
7949,Cindy Powers,44,female,6863.92
7950,Jonathan Payne,23,male,8323.81
7951,Billy Lee,50,male,4949.94
7952,Anthony Phillips,53,male,7399.73
7953,Lisa Underwood,45,female,4307.82
7954,Tracy Wheeler,55,female,7038.61
7955,Kimberly Freeman,60,female,6299.83
7956,Garrett Cline,59,male,6821.27
7957,Brittany Cordova,36,female,3782.22
7958,Bryan Fletcher,62,male,9554.36
7959,Rose Lopez,36,female,3526.42
7960,Theresa Brooks,36,female,10041.57
7961,Amy Patton,52,female,7876.47
7962,Christopher Hernandez,49,male,4676.1
7963,Kelly Wheeler,66,female,7153.77
7964,Jennifer Schwartz,21,female,5199.67
7965,Tracy Johnson,20,female,10398.6
7966,Sarah Huffman,60,female,10030.58
7967,Robert Perez,50,male,6417.81
7968,Melinda Davis,17,female,5895.35
7969,Mr. Aaron Byrd,26,male,4289.07
7970,Dalton Francis,30,male,7446.91
7971,Patricia Howard,70,female,5070.33
7972,Katie Ward,26,female,10175.2
7973,Paul Spencer,71,male,7411.99
7974,Marie Mitchell,59,female,10865.21
7975,Erik Mayer,33,male,4122.74
7976,Jeffrey Barker,23,male,10593.56
7977,Christopher Jones,57,male,6527.59
7978,Robin Rivers,56,female,6081.34
7979,Gregory Lara,63,male,4160.02
7980,James Woodard,36,male,5544.39
7981,Amy Mccoy,28,female,4906.65
7982,Justin Mcmillan,60,male,8737.45
7983,Crystal Williams,62,female,4441.3
7984,Tamara Fuller,59,female,10127.36
7985,Melissa Conrad,62,female,8193.37
7986,Wendy Anderson,42,female,9307.08
7987,Christopher Chen,66,male,7444.24
7988,Michael Powell,54,male,7577.54
7989,Donna Scott,36,female,9637.08
7990,Ashley Hayden,14,female,8750.62
7991,Stephanie Doyle,50,female,9394.39
7992,Erika Flynn,30,female,7525.05
7993,Melinda Baker,63,female,3536.49
7994,Lori Williams,19,female,3517.96
7995,Aaron Sparks,17,male,4451.33
7996,Chad Gentry,70,male,6616.02
7997,Robert James,66,male,10009.77
7998,Brian Price,42,male,5240.73
7999,Luke Wells,16,male,8282.76
8000,Theresa Contreras,72,female,7734.23
8001,Stephanie Carroll,50,female,5352.92
8002,Michael Salinas,26,male,4178.17
8003,Shane King,67,male,10814.12
8004,Jerry Boyle,50,male,4067.67
8005,Mary Roberts,21,female,7453.91
8006,Madison Boyer,36,female,7930.94
8007,Larry Jones,60,male,9344.68
8008,Erika Estrada,72,female,3741.32
8009,Jaime Sullivan,35,female,5684.75
8010,Felicia Horn,33,female,6155.5
8011,Christopher Costa,43,male,10814.94
8012,Daniel Jenkins,50,male,5982.7
8013,Bailey Oconnell,52,female,7605.13
8014,Julie Oneill,70,female,5836.45
8015,Kimberly Smith,55,female,5558.75
8016,Matthew Leon,30,male,6241.72
8017,Allison Hicks,23,female,4551.16
8018,Vincent Hernandez,12,male,10770.57
8019,Emily Burgess,33,female,6491.63
8020,Nathan Atkins,26,male,9208.28
8021,Angela Reed,47,female,9198.49
8022,Raymond Miller,18,male,9213.45
8023,Brian Johnson,20,male,3860.01
8024,Joseph Stevens,20,male,10142.14
8025,Christina Thompson,24,female,4853.04
8026,David Torres,43,male,6831.37
8027,Elizabeth Lambert,45,female,10012.33
8028,William Walker,62,male,10559.39
8029,Amy Oconnor,38,female,9131.86
8030,Anthony Howard,60,male,7280.49
8031,Lori Barnes,38,female,8766.61
8032,Jamie Thompson,65,female,6404.28
8033,Dana Fox,35,female,10610.35
8034,Rita Brown,27,female,4280.61
8035,Christopher Bates,69,male,5439.41
8036,Lisa Peterson,34,female,9991.08
8037,Paul Murray,68,male,8926.67
8038,Toni Ramos,36,female,8781.07
8039,Marcus Mason,72,male,6349.99
8040,Trevor Bentley,44,male,8003.08
8041,April Benton,21,female,6394.03
8042,Abigail Ramsey,24,female,3616.16
8043,Angelica Mclaughlin,22,female,8981.21
8044,Amy Shea,34,female,3952.63
8045,Sandra Rice,40,female,5057.44
8046,Adam Prince,35,male,10737.36
8047,Alex Mckinney,74,male,3552.04
8048,Michael Jenkins,49,male,4090.34
8049,Deborah Smith,19,female,7200.55
8050,Tammy Willis,65,female,3622.92
8051,Alison Wood,29,female,9754.57
8052,Richard Walsh,18,male,7591.73
8053,Rebecca Gibson,28,female,10869.02
8054,Steven Pham,20,male,7765.28
8055,Patricia Thomas,43,female,10901.44
8056,Michael Barker,50,male,4034.35
8057,Christina Dawson,12,female,8482.28
8058,Cheryl Hernandez,27,female,5388.81
8059,Johnathan Soto,65,male,5001.27
8060,Jerome Baker,54,male,4142.4
8061,Colton Cruz,45,male,6268.11
8062,Brian Nguyen,54,male,9125.25
8063,Jeffrey Smith,49,male,5636.23
8064,Carrie Wilson,56,female,8102.37
8065,Jason Rios,65,male,4314.09
8066,Lydia Lloyd,73,female,5106.24
8067,Andrew Carrillo,61,male,6182.36
8068,Daniel Diaz,49,male,6997.49
8069,Gregory Graham,48,male,7827.39
8070,William Kelley,64,male,10938.55
8071,Johnny Harris,56,male,9238.78
8072,Austin Berry,55,male,9671.0
8073,Victor Esparza,28,male,5475.53
8074,Amanda Cox,14,female,4905.66
8075,Victoria Jordan DDS,46,female,9639.84
8076,Sara Navarro,50,female,5700.54
8077,Jacob Carter,18,male,7278.5
